Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:49:23.823,-0.008715,-0.01109
,,,2022-12-13 14:49:24.323,-0.008715,-0.010756
,,,2022-12-13 14:49:24.823,-0.012397,-0.002053
,,,2022-12-13 14:49:25.323,-0.009719,-0.014772
,,,2022-12-13 14:49:25.823,-0.017418,-0.006404
,,,2022-12-13 14:49:26.322,-0.015075,-0.005735
,,,2022-12-13 14:49:26.823,-0.015075,-0.010086
,,,2022-12-13 14:49:27.323,-0.009384,-0.011425
,,,2022-12-13 14:49:27.824,-0.008715,-0.005735
,,,2022-12-13 14:49:28.324,-0.005033,-0.001718
,,,2022-12-13 14:49:28.824,-0.00905,-0.005735
,,,2022-12-13 14:49:29.323,-0.008715,-0.005735
,,,2022-12-13 14:49:29.825,-0.008715,-0.01109
,,,2022-12-13 14:49:30.323,-0.018422,-0.012429
,,,2022-12-13 14:49:30.823,-0.010389,-0.002053
,,,2022-12-13 14:49:31.324,-0.012062,-0.009082
,,,2022-12-13 14:49:31.823,-0.009719,-0.006404
,,,2022-12-13 14:49:32.324,-0.00905,-0.00607
,,,2022-12-13 14:49:32.823,-0.010054,-0.01109
,,,2022-12-13 14:49:33.325,-0.014071,-0.0054
,,,2022-12-13 14:49:33.824,-0.010389,-0.002388
,,,2022-12-13 14:49:34.324,-0.019092,-0.010756
,,,2022-12-13 14:49:34.823,-0.011728,-0.002053
,,,2022-12-13 14:49:35.323,-0.012732,-0.010756
,,,2022-12-13 14:49:35.824,-0.014071,-0.014772
,,,2022-12-13 14:49:36.323,-0.008046,-0.00607
,,,2022-12-13 14:49:36.822,-0.009719,-0.010756
,,,2022-12-13 14:49:37.324,-0.008715,-0.00607
,,,2022-12-13 14:49:37.823,-0.013401,-0.003392
,,,2022-12-13 14:49:38.323,-0.008715,-0.006739
,,,2022-12-13 14:49:38.823,-0.009384,-0.01109
,,,2022-12-13 14:49:39.323,-0.009719,-0.005735
,,,2022-12-13 14:49:39.823,-0.011058,-0.002722
,,,2022-12-13 14:49:40.323,-0.010054,-0.001718
,,,2022-12-13 14:49:40.823,-0.009719,-0.00607
,,,2022-12-13 14:49:41.323,-0.00905,-0.0054
,,,2022-12-13 14:49:41.823,-0.00905,-0.020128
,,,2022-12-13 14:49:42.323,-0.005033,-0.018789
,,,2022-12-13 14:49:42.824,-0.012062,-0.009752
,,,2022-12-13 14:49:43.323,-0.009719,-0.009082
,,,2022-12-13 14:49:43.823,-0.009719,-0.0054
,,,2022-12-13 14:49:44.322,-0.009384,-0.00607
,,,2022-12-13 14:49:44.822,-0.011393,-0.0054
,,,2022-12-13 14:49:45.322,-0.007041,-0.002053
,,,2022-12-13 14:49:45.823,-0.010389,-0.01109
,,,2022-12-13 14:49:46.324,-0.008715,-0.005735
,,,2022-12-13 14:49:46.824,-0.00905,-0.015777
,,,2022-12-13 14:49:47.323,-0.009384,-0.015107
,,,2022-12-13 14:49:47.823,-0.009719,-0.005065
,,,2022-12-13 14:49:48.322,-0.013401,-0.005735
,,,2022-12-13 14:49:48.822,-0.010389,-0.006739
,,,2022-12-13 14:49:49.323,-0.00838,-0.002053
,,,2022-12-13 14:49:49.824,-0.015744,-0.010756
,,,2022-12-13 14:49:50.323,-0.012397,-0.01109
,,,2022-12-13 14:49:50.823,-0.009384,-0.002053
,,,2022-12-13 14:49:51.323,-0.014071,-0.011425
,,,2022-12-13 14:49:51.823,-0.013736,-0.015777
,,,2022-12-13 14:49:52.323,-0.013401,-0.007408
,,,2022-12-13 14:49:52.822,-0.00905,-0.006404
,,,2022-12-13 14:49:53.322,-0.015075,-0.002053
,,,2022-12-13 14:49:53.823,-0.016748,-0.006404
,,,2022-12-13 14:49:54.323,-0.00905,-0.002053
,,,2022-12-13 14:49:54.823,-0.009384,-0.0054
,,,2022-12-13 14:49:55.322,-0.016414,-0.002053
,,,2022-12-13 14:49:55.822,-0.005033,-0.014772
,,,2022-12-13 14:49:56.323,-0.012062,-0.022806
,,,2022-12-13 14:49:56.824,-0.009384,-0.0054
,,,2022-12-13 14:49:57.322,-0.005368,-0.009752
,,,2022-12-13 14:49:57.822,-0.008715,-0.002053
,,,2022-12-13 14:49:58.323,-0.006037,-0.006739
,,,2022-12-13 14:49:58.824,-0.009719,-0.005065
,,,2022-12-13 14:49:59.324,-0.009719,-0.010421
,,,2022-12-13 14:49:59.823,-0.005368,-0.01109
,,,2022-12-13 14:50:00.323,-0.005033,-0.010086
,,,2022-12-13 14:50:00.824,-0.00905,-0.006739
,,,2022-12-13 14:50:01.323,-0.025786,-0.005735
,,,2022-12-13 14:50:01.822,-0.018422,-0.002388
,,,2022-12-13 14:50:02.322,-0.015075,-0.006404
,,,2022-12-13 14:50:02.822,-0.008715,-0.008413
,,,2022-12-13 14:50:03.321,-0.009384,-0.010421
,,,2022-12-13 14:50:03.821,-0.010054,-0.012429
,,,2022-12-13 14:50:04.322,-0.009384,-0.0054
,,,2022-12-13 14:50:04.823,-0.009719,-0.005735
,,,2022-12-13 14:50:05.323,-0.005033,-0.001718
,,,2022-12-13 14:50:05.823,-0.006372,-0.002053
,,,2022-12-13 14:50:06.323,-0.010723,-0.009417
,,,2022-12-13 14:50:06.823,-0.00905,-0.0054
,,,2022-12-13 14:50:07.324,-0.013736,-0.006404
,,,2022-12-13 14:50:07.823,-0.012062,-0.002053
,,,2022-12-13 14:50:08.324,-0.008715,-0.005735
,,,2022-12-13 14:50:08.825,-0.010054,-0.001718
,,,2022-12-13 14:50:09.324,-0.015075,-0.005735
,,,2022-12-13 14:50:09.823,-0.01474,-0.01109
,,,2022-12-13 14:50:10.323,-0.005033,-0.009082
,,,2022-12-13 14:50:10.823,-0.020096,-0.010756
,,,2022-12-13 14:50:11.323,-0.011058,-0.020128
