Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 11:08:51.771,-0.04388,-0.22142
,,,2022-12-14 11:08:52.270,-0.05393,-0.15782
,,,2022-12-14 11:08:52.770,-0.03719,-0.16116
,,,2022-12-14 11:08:53.271,-0.06397,-0.14777
,,,2022-12-14 11:08:53.770,-0.05393,-0.19798
,,,2022-12-14 11:08:54.271,-0.05393,-0.17455
,,,2022-12-14 11:08:54.770,-0.05727,-0.19464
,,,2022-12-14 11:08:55.270,-0.04388,-0.21807
,,,2022-12-14 11:08:55.770,-0.03719,-0.16786
,,,2022-12-14 11:08:56.270,-0.05393,-0.14777
,,,2022-12-14 11:08:56.771,-0.04054,-0.16786
,,,2022-12-14 11:08:57.270,-0.05058,-0.17121
,,,2022-12-14 11:08:57.771,-0.07066,-0.15782
,,,2022-12-14 11:08:58.271,-0.04054,-0.14443
,,,2022-12-14 11:08:58.769,-0.05058,-0.14777
,,,2022-12-14 11:08:59.270,-0.0305,-0.15447
,,,2022-12-14 11:08:59.771,-0.06732,-0.21807
,,,2022-12-14 11:09:00.271,-0.06062,-0.14777
,,,2022-12-14 11:09:00.770,-0.04723,-0.20133
,,,2022-12-14 11:09:01.270,-0.06732,-0.20133
,,,2022-12-14 11:09:01.771,-0.07736,-0.22142
,,,2022-12-14 11:09:02.270,-0.03384,-0.17455
,,,2022-12-14 11:09:02.770,-0.04723,-0.18459
,,,2022-12-14 11:09:03.271,-0.06732,-0.14108
,,,2022-12-14 11:09:03.771,-0.05727,-0.20468
,,,2022-12-14 11:09:04.271,-0.05393,-0.15447
,,,2022-12-14 11:09:04.771,-0.0305,-0.13439
,,,2022-12-14 11:09:05.271,-0.05393,-0.20468
,,,2022-12-14 11:09:05.770,-0.06732,-0.21137
,,,2022-12-14 11:09:06.270,-0.04388,-0.1779
,,,2022-12-14 11:09:06.771,-0.02715,-0.1779
,,,2022-12-14 11:09:07.271,-0.09744,-0.1779
,,,2022-12-14 11:09:07.770,-0.02715,-0.121
,,,2022-12-14 11:09:08.271,-0.05727,-0.19129
,,,2022-12-14 11:09:08.771,-0.03719,-0.20133
,,,2022-12-14 11:09:09.271,-0.04723,-0.20468
,,,2022-12-14 11:09:09.771,-0.06732,-0.18125
,,,2022-12-14 11:09:10.272,-0.06732,-0.24819
,,,2022-12-14 11:09:10.770,-0.04054,-0.19464
,,,2022-12-14 11:09:11.270,-0.07736,-0.16116
,,,2022-12-14 11:09:11.770,-0.06062,-0.16116
,,,2022-12-14 11:09:12.270,-0.05058,-0.19464
,,,2022-12-14 11:09:12.770,-0.06397,-0.16786
,,,2022-12-14 11:09:13.271,-0.04723,-0.121
,,,2022-12-14 11:09:13.770,-0.0305,-0.14443
,,,2022-12-14 11:09:14.270,-0.07066,-0.17121
,,,2022-12-14 11:09:14.771,-0.05393,-0.18459
,,,2022-12-14 11:09:15.270,-0.06397,-0.22142
,,,2022-12-14 11:09:15.770,-0.04054,-0.18459
,,,2022-12-14 11:09:16.270,-0.05393,-0.17121
,,,2022-12-14 11:09:16.770,-0.04723,-0.19129
,,,2022-12-14 11:09:17.271,-0.04723,-0.22476
,,,2022-12-14 11:09:17.771,-0.04388,-0.18125
,,,2022-12-14 11:09:18.272,-0.05393,-0.16786
,,,2022-12-14 11:09:18.772,-0.05727,-0.14777
,,,2022-12-14 11:09:19.270,-0.05393,-0.17121
,,,2022-12-14 11:09:19.770,-0.07066,-0.18794
,,,2022-12-14 11:09:20.271,-0.04388,-0.19129
,,,2022-12-14 11:09:20.772,-0.03719,-0.20133
,,,2022-12-14 11:09:21.270,-0.07401,-0.22811
,,,2022-12-14 11:09:21.771,-0.07736,-0.20468
,,,2022-12-14 11:09:22.271,-0.04723,-0.18459
,,,2022-12-14 11:09:22.770,-0.05727,-0.14108
,,,2022-12-14 11:09:23.272,-0.06397,-0.20803
,,,2022-12-14 11:09:23.771,-0.06062,-0.18125
,,,2022-12-14 11:09:24.270,-0.03384,-0.14777
,,,2022-12-14 11:09:24.771,-0.04054,-0.19129
,,,2022-12-14 11:09:25.271,-0.04723,-0.19464
,,,2022-12-14 11:09:25.771,-0.05058,-0.17121
,,,2022-12-14 11:09:26.270,-0.07736,-0.19464
,,,2022-12-14 11:09:26.771,-0.06062,-0.17121
,,,2022-12-14 11:09:27.270,-0.04054,-0.13439
,,,2022-12-14 11:09:27.770,-0.06397,-0.14777
,,,2022-12-14 11:09:28.270,-0.06062,-0.22476
,,,2022-12-14 11:09:28.770,-0.05393,-0.19129
,,,2022-12-14 11:09:29.270,-0.10079,-0.21807
,,,2022-12-14 11:09:29.770,-0.03384,-0.18794
,,,2022-12-14 11:09:30.270,-0.07736,-0.13773
,,,2022-12-14 11:09:30.770,-0.06062,-0.22476
,,,2022-12-14 11:09:31.272,-0.04723,-0.20803
,,,2022-12-14 11:09:31.772,-0.05058,-0.20133
,,,2022-12-14 11:09:32.272,-0.0874,-0.16451
,,,2022-12-14 11:09:32.772,-0.07401,-0.16786
,,,2022-12-14 11:09:33.273,-0.04054,-0.14443
,,,2022-12-14 11:09:33.769,-0.07401,-0.17121
,,,2022-12-14 11:09:34.270,-0.04054,-0.23815
,,,2022-12-14 11:09:34.770,-0.05727,-0.18459
,,,2022-12-14 11:09:35.272,-0.04388,-0.16786
,,,2022-12-14 11:09:35.770,-0.05058,-0.16116
,,,2022-12-14 11:09:36.270,-0.05058,-0.15782
,,,2022-12-14 11:09:36.770,-0.04723,-0.15782
,,,2022-12-14 11:09:37.271,-0.05058,-0.19464
,,,2022-12-14 11:09:37.771,-0.04723,-0.14777
,,,2022-12-14 11:09:38.270,-0.07736,-0.1779
,,,2022-12-14 11:09:38.771,-0.06397,-0.17121
,,,2022-12-14 11:09:39.271,-0.05058,-0.19798
,,,2022-12-14 11:09:39.770,-0.06397,-0.14443
,,,2022-12-14 11:09:40.270,-0.0238,-0.16786
,,,2022-12-14 11:09:40.770,-0.04723,-0.17121
,,,2022-12-14 11:09:41.271,-0.07736,-0.20803
,,,2022-12-14 11:09:41.770,-0.03719,-0.21137
,,,2022-12-14 11:09:42.270,-0.04388,-0.19464
,,,2022-12-14 11:09:42.771,-0.05058,-0.14777
,,,2022-12-14 11:09:43.271,-0.03719,-0.22142
,,,2022-12-14 11:09:43.770,-0.03719,-0.20803
,,,2022-12-14 11:09:44.271,-0.04723,-0.19129
,,,2022-12-14 11:09:44.770,-0.05727,-0.15782
,,,2022-12-14 11:09:45.271,-0.08071,-0.25154
,,,2022-12-14 11:09:45.772,-0.05058,-0.27162
,,,2022-12-14 11:09:46.269,-0.06732,-0.21472
,,,2022-12-14 11:09:46.768,-0.04723,-0.15782
,,,2022-12-14 11:09:47.269,-0.04388,-0.15447
,,,2022-12-14 11:09:47.769,-0.07066,-0.17455
,,,2022-12-14 11:09:48.270,-0.05393,-0.19798
,,,2022-12-14 11:09:48.771,-0.06062,-0.19464
,,,2022-12-14 11:09:49.270,-0.04388,-0.17121
,,,2022-12-14 11:09:49.770,-0.06397,-0.19464
,,,2022-12-14 11:09:50.270,-0.06397,-0.22142
,,,2022-12-14 11:09:50.770,-0.04388,-0.17455
,,,2022-12-14 11:09:51.270,-0.04054,-0.16451
,,,2022-12-14 11:09:51.769,-0.0305,-0.16451
,,,2022-12-14 11:09:52.270,-0.06397,-0.21137
,,,2022-12-14 11:09:52.769,-0.06062,-0.21137
,,,2022-12-14 11:09:53.270,-0.06062,-0.17121
,,,2022-12-14 11:09:53.770,-0.06732,-0.19129
,,,2022-12-14 11:09:54.271,-0.05393,-0.19129
,,,2022-12-14 11:09:54.771,-0.06397,-0.17121
,,,2022-12-14 11:09:55.270,-0.08405,-0.20133
,,,2022-12-14 11:09:55.770,-0.05058,-0.11765
,,,2022-12-14 11:09:56.269,-0.04723,-0.16451
,,,2022-12-14 11:09:56.770,-0.06732,-0.1143
,,,2022-12-14 11:09:57.270,-0.04723,-0.19464
,,,2022-12-14 11:09:57.770,-0.06732,-0.17455
,,,2022-12-14 11:09:58.271,-0.04723,-0.22142
,,,2022-12-14 11:09:58.770,-0.04388,-0.15112
,,,2022-12-14 11:09:59.271,-0.04388,-0.20803
,,,2022-12-14 11:09:59.770,-0.06397,-0.20133
,,,2022-12-14 11:10:00.271,-0.05058,-0.23815
,,,2022-12-14 11:10:00.770,-0.08405,-0.13439
,,,2022-12-14 11:10:01.270,-0.05058,-0.20133
,,,2022-12-14 11:10:01.770,-0.06732,-0.14443
,,,2022-12-14 11:10:02.270,-0.03719,-0.12769
,,,2022-12-14 11:10:02.769,-0.0238,-0.16116
,,,2022-12-14 11:10:03.269,-0.02715,-0.15447
