Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 12:11:42.360,-0.057089,-0.08895
,,,2022-12-14 12:11:42.861,-0.077173,-0.114055
,,,2022-12-14 12:11:43.362,-0.035332,-0.077235
,,,2022-12-14 12:11:43.861,-0.013574,-0.117402
,,,2022-12-14 12:11:44.362,-0.035332,-0.127444
,,,2022-12-14 12:11:44.861,-0.045373,-0.109034
,,,2022-12-14 12:11:45.361,-0.042026,-0.105687
,,,2022-12-14 12:11:45.861,-0.058763,-0.130791
,,,2022-12-14 12:11:46.360,-0.045373,-0.115728
,,,2022-12-14 12:11:46.860,-0.037005,-0.14418
,,,2022-12-14 12:11:47.361,-0.030311,-0.112381
,,,2022-12-14 12:11:47.861,-0.033658,-0.120749
,,,2022-12-14 12:11:48.361,-0.06211,-0.150875
,,,2022-12-14 12:11:48.862,-0.040353,-0.124097
,,,2022-12-14 12:11:49.360,-0.033658,-0.134138
,,,2022-12-14 12:11:49.860,-0.028637,-0.10736
,,,2022-12-14 12:11:50.360,-0.053742,-0.117402
,,,2022-12-14 12:11:50.860,-0.055415,-0.127444
,,,2022-12-14 12:11:51.361,-0.042026,-0.08895
,,,2022-12-14 12:11:51.862,-0.028637,-0.082256
,,,2022-12-14 12:11:52.361,-0.037005,-0.095645
,,,2022-12-14 12:11:52.862,-0.013574,-0.085603
,,,2022-12-14 12:11:53.359,-0.023616,-0.095645
,,,2022-12-14 12:11:53.859,-0.015248,-0.095645
,,,2022-12-14 12:11:54.359,-0.028637,-0.110708
,,,2022-12-14 12:11:54.860,-0.031984,-0.154222
,,,2022-12-14 12:11:55.361,-0.042026,-0.140833
,,,2022-12-14 12:11:55.861,-0.048721,-0.135812
,,,2022-12-14 12:11:56.361,-0.052068,-0.098992
,,,2022-12-14 12:11:56.861,-0.037005,-0.150875
,,,2022-12-14 12:11:57.360,-0.048721,-0.097318
,,,2022-12-14 12:11:57.860,-0.037005,-0.087277
,,,2022-12-14 12:11:58.361,-0.020269,-0.078908
,,,2022-12-14 12:11:58.861,-0.018595,-0.083929
,,,2022-12-14 12:11:59.360,-0.045373,-0.075561
,,,2022-12-14 12:11:59.860,-0.033658,-0.132465
,,,2022-12-14 12:12:00.360,-0.042026,-0.112381
,,,2022-12-14 12:12:00.861,-0.055415,-0.082256
,,,2022-12-14 12:12:01.360,-0.026963,-0.067193
,,,2022-12-14 12:12:01.860,-0.028637,-0.104013
,,,2022-12-14 12:12:02.359,-0.023616,-0.077235
,,,2022-12-14 12:12:02.859,-0.020269,-0.14418
,,,2022-12-14 12:12:03.360,-0.020269,-0.129118
,,,2022-12-14 12:12:03.860,-0.030311,-0.152549
,,,2022-12-14 12:12:04.361,-0.047047,-0.097318
,,,2022-12-14 12:12:04.861,-0.02529,-0.102339
,,,2022-12-14 12:12:05.360,-0.037005,-0.092297
,,,2022-12-14 12:12:05.860,-0.026963,-0.093971
,,,2022-12-14 12:12:06.360,-0.050394,-0.105687
,,,2022-12-14 12:12:06.861,-0.058763,-0.078908
,,,2022-12-14 12:12:07.361,-0.048721,-0.082256
,,,2022-12-14 12:12:07.861,-0.042026,-0.100666
,,,2022-12-14 12:12:08.360,-0.0437,-0.145854
,,,2022-12-14 12:12:08.860,-0.040353,-0.090624
,,,2022-12-14 12:12:09.360,-0.0437,-0.110708
,,,2022-12-14 12:12:09.861,-0.02529,-0.097318
